filename,noise_variance,noise_type
5863.png,14950.468432859521,Gaussian
1351.png,9511.645507435614,Other Noise
5380.png,9534.558838961764,Other Noise
124.png,9607.842407894543,Other Noise
2429.png,7403.178704214693,Other Noise
119.png,7648.620062637165,Other Noise
3268.png,10784.65483739699,Gaussian
1227.png,11581.89461744922,Gaussian
2747.png,13301.253535978927,Gaussian
3319.png,14929.247129681055,Gaussian
3451.png,13338.34916679683,Gaussian
256.png,14932.47211751329,Gaussian
2861.png,14752.653276826342,Gaussian
4074.png,12029.455869759522,Gaussian
4634.png,15197.010866916244,Gaussian
791.png,8615.805293935731,Other Noise
654.png,15200.795359049194,Gaussian
3471.png,15412.747302882444,Gaussian
100.png,8832.705005245709,Other Noise
1381.png,9430.397700691583,Other Noise
211.png,6583.881507308796,Other Noise
5379.png,13227.874484197895,Gaussian
4660.png,9683.891971802841,Other Noise
1241.png,9389.254035667347,Other Noise
2345.png,10005.38266374689,Gaussian
2696.png,9499.778187828226,Other Noise
3314.png,14855.63627571922,Gaussian
500.png,8687.883794834981,Other Noise
5363.png,10774.187614004499,Gaussian
4216.png,14569.227403736693,Gaussian
4348.png,12023.07741566934,Gaussian
4741.png,8206.684991463393,Other Noise
2333.png,10959.66184926671,Gaussian
322.png,14810.768477114283,Gaussian
1584.png,11720.776575417593,Gaussian
4158.png,10939.894804837131,Gaussian
3235.png,9833.68114412723,Other Noise
2372.png,10331.520282446678,Gaussian
1622.png,12096.6419541788,Gaussian
76.png,10021.620479719142,Gaussian
1269.png,7337.20342868576,Other Noise
1197.png,8685.1820962489,Other Noise
4066.png,14555.038799219978,Gaussian
3730.png,9267.913826332127,Other Noise
193.png,5895.978953467804,Other Noise
2541.png,8584.355021267555,Other Noise
2841.png,14322.86965042167,Gaussian
5536.png,13035.303836992092,Gaussian
5784.png,10489.58212816895,Gaussian
4516.png,9458.847294057292,Other Noise
608.png,10437.630144169458,Gaussian
1893.png,15212.07969250273,Gaussian
5893.png,14901.50440301731,Gaussian
5625.png,14175.5432410291,Gaussian
1955.png,9757.62853965878,Other Noise
5477.png,9240.121020191518,Other Noise
5805.png,10208.329229249051,Gaussian
4987.png,11917.091163666602,Gaussian
5087.png,10667.107623281483,Gaussian
3684.png,7803.411758935845,Other Noise
191.png,7692.788755676523,Other Noise
420.png,10116.969448965317,Gaussian
528.png,10449.095038101306,Gaussian
163.png,13192.09073281841,Gaussian
3242.png,10492.059360835385,Gaussian
31.png,10966.915939187153,Gaussian
3208.png,9802.754218194039,Other Noise
2523.png,11109.952215998253,Gaussian
2491.png,15198.68875964347,Gaussian
4068.png,11842.359934198961,Gaussian
3899.png,11005.214563578027,Gaussian
5445.png,11531.347835467019,Gaussian
2750.png,10445.805378264306,Gaussian
5658.png,14205.10260572011,Gaussian
2301.png,10827.613132419689,Gaussian
1779.png,1012.4000535477538,Other Noise
4986.png,8807.91508270746,Other Noise
3367.png,11297.063104409515,Gaussian
3695.png,8736.684037770763,Other Noise
4802.png,13268.771974038342,Gaussian
4075.png,11954.394855850938,Gaussian
5660.png,14833.51999327306,Gaussian
5196.png,8696.7634369694,Other Noise
4923.png,7981.953073654904,Other Noise
623.png,9836.125430866634,Other Noise
5146.png,12061.45332955233,Gaussian
969.png,5317.549891085092,Other Noise
2349.png,8541.743532123946,Other Noise
5651.png,9826.840300085496,Other Noise
1097.png,14858.13162526035,Gaussian
642.png,14887.432582468833,Gaussian
2558.png,11226.977156770712,Gaussian
3523.png,12062.05217024485,Gaussian
4266.png,9944.839723548044,Other Noise
1401.png,9339.00973162971,Other Noise
1594.png,11800.077573900446,Gaussian
825.png,12332.481487758789,Gaussian
4313.png,11041.202388414431,Gaussian
1420.png,9723.567926903988,Other Noise
2517.png,14954.56979747862,Gaussian
5896.png,15090.95226645838,Gaussian
3705.png,1122.6792855507454,Other Noise
4213.png,14756.492357198675,Gaussian
4608.png,14980.065959041971,Gaussian
1882.png,15207.714016396068,Gaussian
4672.png,9241.734134302113,Other Noise
2943.png,11592.692658988657,Gaussian
2280.png,10443.529073088648,Gaussian
3912.png,12014.580191072,Gaussian
1122.png,13798.44206828918,Gaussian
1018.png,12646.737440806784,Gaussian
4712.png,12445.594082100824,Gaussian
4042.png,14965.493252857788,Gaussian
1220.png,10871.099581858749,Gaussian
1469.png,14459.977250304952,Gaussian
5780.png,9067.953110932258,Other Noise
2017.png,10081.543745738973,Gaussian
5559.png,11086.916663991851,Gaussian
5268.png,11225.245672517469,Gaussian
1991.png,9593.375895364416,Other Noise
138.png,7288.641441152221,Other Noise
629.png,9612.43963973603,Other Noise
2380.png,11760.35536278006,Gaussian
4854.png,14900.374405995644,Gaussian
2344.png,10215.272608348134,Gaussian
2113.png,11060.05838971871,Gaussian
4637.png,11619.528462312548,Gaussian
3631.png,1425.983574470983,Other Noise
1333.png,10162.987707253698,Gaussian
4628.png,13645.81031593569,Gaussian
2213.png,12108.157487005086,Gaussian
3982.png,13035.908276171058,Gaussian
396.png,11460.065232676594,Gaussian
4725.png,9525.350075630009,Other Noise
4.png,8900.03026395302,Other Noise
1405.png,12070.587594028359,Gaussian
3807.png,5497.3226368804535,Other Noise
4728.png,12495.388241729013,Gaussian
2095.png,14329.276559556667,Gaussian
796.png,9590.770755426627,Other Noise
844.png,11468.415168283687,Gaussian
225.png,14676.921769862984,Gaussian
3457.png,11658.158407413099,Gaussian
1371.png,9110.50079563396,Other Noise
561.png,15198.036633519396,Gaussian
4648.png,14934.828686290783,Gaussian
2028.png,10747.610443358424,Gaussian
5474.png,7210.246043373876,Other Noise
3433.png,10190.086191932734,Gaussian
2472.png,11056.391215944399,Gaussian
5830.png,9724.272090189339,Other Noise
4259.png,12406.17432265777,Gaussian
5662.png,14029.721400968752,Gaussian
588.png,7475.932702313377,Other Noise
4647.png,7224.127306363279,Other Noise
492.png,9301.948062831012,Other Noise
2370.png,10650.487328777517,Gaussian
5140.png,11732.275579246674,Gaussian
2853.png,14232.303547706131,Gaussian
2609.png,7569.967075622443,Other Noise
669.png,14859.075896865212,Gaussian
2037.png,10855.24602787244,Gaussian
2173.png,7381.425630945271,Other Noise
1315.png,12216.595222858454,Gaussian
3200.png,11000.335374021888,Gaussian
1868.png,15166.37431892347,Gaussian
3429.png,9738.045495291408,Other Noise
1219.png,5658.926981425633,Other Noise
3683.png,10304.985794849925,Gaussian
4765.png,8301.66558761979,Other Noise
3393.png,12626.731621458655,Gaussian
3143.png,11306.02674024061,Gaussian
3222.png,7444.981702408142,Other Noise
1887.png,15216.381957152822,Gaussian
1482.png,15256.15849477965,Gaussian
2534.png,12001.851577040741,Gaussian
5859.png,1582.6672304478536,Other Noise
192.png,6732.820309630691,Other Noise
2463.png,15242.820909608905,Gaussian
3051.png,14857.436683659827,Gaussian
3474.png,14863.940615290105,Gaussian
2067.png,11205.94186200274,Gaussian
2340.png,10695.291729466007,Gaussian
2806.png,12165.99948728876,Gaussian
2466.png,15192.978313965405,Gaussian
1249.png,12411.777623131933,Gaussian
3732.png,7373.7930070830325,Other Noise
3493.png,6737.050902654725,Other Noise
5158.png,11078.54879438692,Gaussian
3290.png,15216.309195220614,Gaussian
3444.png,5896.415778041006,Other Noise
5200.png,9066.556084155172,Other Noise
2097.png,11081.609593392353,Gaussian
5058.png,12394.415298373588,Gaussian
43.png,5522.326969689023,Other Noise
3612.png,9131.1831530318,Other Noise
1137.png,12044.86651191045,Gaussian
229.png,14957.247790637855,Gaussian
5455.png,11032.701686665288,Gaussian
1598.png,12134.077788084358,Gaussian
992.png,10080.24036099299,Gaussian
5052.png,12675.002173508168,Gaussian
4448.png,11807.413662421639,Gaussian
1783.png,9835.09326411624,Other Noise
3066.png,10715.634464131408,Gaussian
3563.png,14812.927150057038,Gaussian
5269.png,14828.391319138815,Gaussian
5225.png,9666.089401073252,Other Noise
635.png,10797.913513710222,Gaussian
2040.png,12194.555200183533,Gaussian
1844.png,15199.720735850713,Gaussian
1135.png,10350.18232040413,Gaussian
2405.png,1409.544602158562,Other Noise
2242.png,12216.042914305484,Gaussian
962.png,8369.67169130176,Other Noise
3847.png,13904.81497825693,Gaussian
3687.png,12851.711405360269,Gaussian
4927.png,6357.154683653558,Other Noise
129.png,8411.716299945065,Other Noise
5478.png,11442.005014956594,Gaussian
5954.png,8037.4960719974115,Other Noise
4188.png,11822.288324138317,Gaussian
3423.png,13164.110562038773,Gaussian
3894.png,8179.693533050936,Other Noise
4289.png,10338.036070320359,Gaussian
1946.png,8552.160214740741,Other Noise
331.png,11033.372818263222,Gaussian
3880.png,11081.06202620229,Gaussian
4603.png,15227.980665089166,Gaussian
1885.png,15216.734396232156,Gaussian
3226.png,9462.679908744813,Other Noise
1243.png,10253.772357187196,Gaussian
4764.png,8367.292623181715,Other Noise
4020.png,12018.919603001636,Gaussian
4242.png,9992.185728113842,Other Noise
4316.png,11452.120492459386,Gaussian
4813.png,10960.394374726722,Gaussian
1067.png,14835.966424887813,Gaussian
5545.png,9925.064660380674,Other Noise
313.png,12303.586716773354,Gaussian
966.png,10910.892147252709,Gaussian
3509.png,11558.577380817194,Gaussian
672.png,15421.66575928593,Gaussian
4710.png,8483.479777867475,Other Noise
2371.png,9843.368891165912,Other Noise
4027.png,13916.059656312818,Gaussian
820.png,11495.506133847211,Gaussian
1558.png,11642.258639423848,Gaussian
1349.png,10286.92917893685,Gaussian
1279.png,7483.313178665437,Other Noise
4946.png,9483.725985503774,Other Noise
3186.png,10035.392627926978,Gaussian
1733.png,2877.5820170298825,Other Noise
3395.png,12148.78411177783,Gaussian
1740.png,9083.508721901195,Other Noise
4238.png,13506.846221153397,Gaussian
580.png,5883.524516457728,Other Noise
4877.png,15215.472636900535,Gaussian
345.png,10960.923493623412,Gaussian
4705.png,8456.612906069007,Other Noise
3447.png,7285.173924495115,Other Noise
3157.png,12027.4958204699,Gaussian
2611.png,12050.655939917162,Gaussian
4322.png,10992.092864133921,Gaussian
4194.png,14185.512913701337,Gaussian
3435.png,13735.940621733167,Gaussian
2053.png,5481.006545077758,Other Noise
1694.png,11175.472270422506,Gaussian
171.png,10741.824603666226,Gaussian
682.png,15166.291479173213,Gaussian
1113.png,10869.874263907921,Gaussian
903.png,11313.620442631647,Gaussian
3015.png,9958.699804995063,Other Noise
2066.png,10686.901658720239,Gaussian
4532.png,10223.741720280073,Gaussian
5557.png,8820.576117941757,Other Noise
5984.png,11689.874475496517,Gaussian
3580.png,10429.440545395662,Gaussian
2786.png,9354.983519926565,Other Noise
1154.png,11186.882670407407,Gaussian
3790.png,5752.54512078295,Other Noise
1984.png,9685.783212132903,Other Noise
1755.png,12269.895422718051,Gaussian
5392.png,9005.523655506915,Other Noise
4429.png,9863.208136176736,Other Noise
1616.png,11062.514693552926,Gaussian
1913.png,15212.703779892305,Gaussian
287.png,14572.635991913148,Gaussian
1339.png,6478.211946704473,Other Noise
4193.png,10951.304602892695,Gaussian
3688.png,8660.600057416497,Other Noise
3176.png,10793.797040537414,Gaussian
1187.png,1485.9843484944117,Other Noise
5403.png,9788.26370219304,Other Noise
4853.png,11299.913678025607,Gaussian
3365.png,10802.05206434751,Gaussian
1103.png,11006.773431768506,Gaussian
2435.png,8634.519494027165,Other Noise
3738.png,7827.257654790256,Other Noise
5938.png,15204.81298128195,Gaussian
4810.png,11746.020326614533,Gaussian
4404.png,9193.669522925873,Other Noise
1199.png,7408.375517360573,Other Noise
324.png,11552.994804458858,Gaussian
4627.png,15225.100978963166,Gaussian
145.png,10040.47530228731,Gaussian
3541.png,10289.739376195803,Gaussian
1255.png,8672.275173349088,Other Noise
3559.png,9578.71019881473,Other Noise
2864.png,9963.389834423091,Other Noise
4192.png,11969.071350738895,Gaussian
4585.png,14905.652043057204,Gaussian
863.png,11368.994245982249,Gaussian
4681.png,9151.197062508914,Other Noise
1283.png,10777.567400059588,Gaussian
5250.png,15173.288051477357,Gaussian
4790.png,12047.337440070218,Gaussian
2904.png,9012.494732904186,Other Noise
1108.png,11011.332891643386,Gaussian
4364.png,10070.074043656039,Gaussian
1430.png,8824.466266324785,Other Noise
5033.png,10350.120972893525,Gaussian
5045.png,14868.874239171655,Gaussian
2717.png,11608.256240590435,Gaussian
1548.png,14829.665999429339,Gaussian
3574.png,11695.526801708324,Gaussian
3922.png,11204.34662687894,Gaussian
3330.png,15199.315004809134,Gaussian
5849.png,11799.971221251357,Gaussian
5892.png,10118.806556398593,Gaussian
5266.png,15194.309313158401,Gaussian
5913.png,15330.145987014263,Gaussian
5656.png,12306.546023961013,Gaussian
5247.png,15195.770346578842,Gaussian
5727.png,10939.05453414054,Gaussian
40.png,11911.519372681694,Gaussian
3998.png,10861.42259201744,Gaussian
4708.png,11537.32169367879,Gaussian
3072.png,14772.129272246326,Gaussian
4808.png,11104.092710883911,Gaussian
4571.png,15348.671559445718,Gaussian
1322.png,10590.138029595653,Gaussian
2875.png,14278.128049007993,Gaussian
2082.png,14813.193323269486,Gaussian
4863.png,15202.906077659474,Gaussian
3585.png,9046.882820384317,Other Noise
3134.png,11523.149889860299,Gaussian
1528.png,14858.319590845564,Gaussian
209.png,9919.183851310132,Other Noise
4373.png,9968.937955172494,Other Noise
2855.png,14856.209086609302,Gaussian
3430.png,10022.92795265836,Gaussian
3680.png,8325.421701242622,Other Noise
5744.png,12634.669951362188,Gaussian
3752.png,9711.027440944948,Other Noise
2626.png,11494.432680705326,Gaussian
3615.png,10903.804741056572,Gaussian
1751.png,8920.700383357362,Other Noise
3621.png,7568.447233177424,Other Noise
197.png,10762.446937967945,Gaussian
3916.png,9805.772992660623,Other Noise
2544.png,10878.32471095742,Gaussian
1874.png,15203.802240516347,Gaussian
1970.png,12012.66194171131,Gaussian
4717.png,9673.314343219045,Other Noise
5377.png,7139.405409657906,Other Noise
1240.png,8927.32611712842,Other Noise
1130.png,11304.399866047754,Gaussian
4245.png,11368.77409727927,Gaussian
3249.png,9579.467683513296,Other Noise
5985.png,10135.874856238463,Gaussian
5177.png,10325.099249050414,Gaussian
982.png,6352.2879612551915,Other Noise
1507.png,11756.872547252924,Gaussian
3368.png,10026.2729799554,Gaussian
5411.png,9227.15499352971,Other Noise
445.png,11159.23584627701,Gaussian
1006.png,10983.650330353576,Gaussian
2776.png,13203.915035055628,Gaussian
3364.png,8755.058960897475,Other Noise
575.png,8492.918809737459,Other Noise
4654.png,15167.241166680225,Gaussian
4055.png,14632.4919028832,Gaussian
3625.png,5629.751633429861,Other Noise
311.png,14693.656128931605,Gaussian
4037.png,14839.581668373325,Gaussian
1347.png,10254.007278019199,Gaussian
959.png,10053.758381394302,Gaussian
3005.png,9898.523378882132,Other Noise
1771.png,7412.356103115525,Other Noise
5755.png,9767.102968376896,Other Noise
4856.png,12299.020764694467,Gaussian
3502.png,12025.594818710462,Gaussian
4721.png,8785.350919888662,Other Noise
5082.png,14441.251086017863,Gaussian
1940.png,11372.032276681082,Gaussian
33.png,7856.6338768464475,Other Noise
126.png,9544.770599215668,Other Noise
876.png,8838.923413415863,Other Noise
5143.png,11216.749199377706,Gaussian
2761.png,7125.272981972382,Other Noise
4150.png,14591.936930305284,Gaussian
147.png,7361.143295385509,Other Noise
3090.png,10645.150095389421,Gaussian
3508.png,14680.355832569767,Gaussian
973.png,11098.405766784583,Gaussian
4507.png,5787.475815148144,Other Noise
3089.png,14836.541383064334,Gaussian
2599.png,8588.924543771713,Other Noise
5999.png,9771.184876210858,Other Noise
3241.png,9140.123179031261,Other Noise
688.png,15332.20585586275,Gaussian
3192.png,11371.290835888545,Gaussian
1212.png,9432.056737612718,Other Noise
1165.png,10920.201564248911,Gaussian
3122.png,10867.317105095211,Gaussian
5453.png,11333.951035409593,Gaussian
4354.png,11289.41201014388,Gaussian
5355.png,15193.387186866981,Gaussian
2103.png,10489.958320764084,Gaussian
468.png,13041.577056556975,Gaussian
5968.png,11183.501107961103,Gaussian
4186.png,12146.792891156058,Gaussian
2816.png,7841.646166367655,Other Noise
3316.png,15257.160835357501,Gaussian
2250.png,10713.427849588152,Gaussian
326.png,12100.756404624264,Gaussian
2252.png,14559.699609749841,Gaussian
357.png,14853.873994375794,Gaussian
2490.png,15217.632138864798,Gaussian
5120.png,8410.591996153686,Other Noise
1361.png,8743.057985762536,Other Noise
1872.png,14880.783771221757,Gaussian
1650.png,11089.936124827538,Gaussian
85.png,6873.4519348079375,Other Noise
9.png,11857.614197729315,Gaussian
4376.png,10928.060769674892,Gaussian
604.png,12460.859406249052,Gaussian
2012.png,7138.336176595516,Other Noise
3971.png,13123.35163279011,Gaussian
5088.png,11735.094045115049,Gaussian
1045.png,14239.395925985868,Gaussian
5532.png,8151.513728327722,Other Noise
4144.png,10941.950850354704,Gaussian
4629.png,10916.535484330941,Gaussian
4991.png,9509.413280585504,Other Noise
3318.png,14943.328205006896,Gaussian
102.png,10947.537335032226,Gaussian
2007.png,5541.170759131766,Other Noise
5856.png,7503.547916166179,Other Noise
1904.png,14917.529914878929,Gaussian
2862.png,9925.569006876489,Other Noise
3536.png,11593.942645423638,Gaussian
1132.png,8588.928949605388,Other Noise
3596.png,10228.141727453893,Gaussian
3540.png,12348.63254690801,Gaussian
5900.png,15224.224443145044,Gaussian
5255.png,15131.642904593547,Gaussian
3488.png,11870.727021378685,Gaussian
254.png,11643.005329777387,Gaussian
2543.png,11749.372561132852,Gaussian
673.png,12815.317577187778,Gaussian
1338.png,9463.542987502802,Other Noise
2796.png,11185.660696194784,Gaussian
